Country Name,Country Code,year,Access to electricity (% of population),"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),"Birth rate, crude (per 1,000 people)",Cereal production (metric tons),Cereal yield (kg per hectare),CPIA gender equality rating (1=low to 6=high),Crop production index (2004-2006 = 100),"Death rate, crude (per 1,000 people)",Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2004-2006 = 100),Forest area (% of land area),Forest area (sq. km),GDP per capita (current US$),Land area (sq. km),Land under cereal production (hectares),"Literacy rate, adult total (% of people ages 15 and above)",Livestock production index (2004-2006 = 100),Mineral rents (% of GDP),"Mortality rate, infant (per 1,000 live births)",Net migration,Permanent cropland (% of land area),"Population, total",Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
Colombia,COL,1993,91.6248779296875,74.2703234877013,NA,40.47138350608382,449030,27000,92.37085186452275,70.99767650410853,36987.80152369843,79.03890477967086,16549.76974,6.04594592709354,2.519794932757924,14.967829238650184,9945644277.388592,NA,2.6345200540784135,0.08329705888429531,2923000,NA,26.101,3522063,2505.4,NA,80.49,5.635,22.8799991607666,6.83900022506714,32.8320007324219,NA,NA,72.06,57.35144631590806,636314.296875,1893.5420500558814,1109500,1405774,91.0630874633789,69.34,0.0360109061356882,26.3,NA,1.7097791798107256,35091275,NA,NA,NA,10220685,29.126000000000005,0.3603896787150704,NA,1141750
Colombia,COL,1994,91.9467086791992,74.7630980983156,NA,40.437133844073905,448650,25000,88.2768361581921,73.15483284307929,37305.6727824925,81.69921410778392,16409.86395,5.828877738645943,2.341504681833918,14.831537866705546,12117885666.40397,NA,2.5525011266336186,0.07919689205891477,2832000,NA,25.628,3630600,2506,NA,79.88,5.58,22.6270008087158,6.73699998855591,32.4580001831055,NA,NA,74.3,57.115437697160885,633695.78125,2284.8387490603795,1109500,1448742,NA,73.18,0.0853631211304929,25.5,NA,1.757548445245606,35758979,NA,NA,NA,10252814,28.671999999999997,0.31385965217434736,NA,1141750
Colombia,COL,1995,91.2,70.8543232552035,NA,40.1198738170347,445130,23000,95.87328053355564,71.26083655484177,37475.14755331607,80.5525993560188,16518.768500000002,5.474045069062073,2.548729639359327,14.018065965144185,12967731446.474596,NA,2.1622352410995944,0.06586780016758262,2399000,NA,25.094,3435232,2643.9,NA,83.13,5.511,22.4080009460449,6.78399991989136,32.4599990844727,NA,NA,78.58,56.879422036953585,631077.1875,2539.9128772191457,1109500,1299313,NA,79.65,0.103338137385647,24.7,NA,1.8305543037404237,36421438,NA,NA,NA,10279222,28.223,0.2572371737709947,NA,1141750
Colombia,COL,1996,92.5963668823242,75.9316552214079,NA,40.48670572329878,449200,21000,86.31319358816276,70.74899217260963,38166.95880735772,80.06186476619243,16737.01129,5.504830107397909,2.1063784358644257,12.768819026018994,12406198519.16568,NA,2.1928796755295177,0.06562128073590343,2433000,NA,24.52,3177419,2683.8,NA,82.52,5.434,22.3799991607666,6.75799989700317,32.3730010986328,NA,NA,79.29,56.643406376746285,628458.59375,2620.53876171399,1109500,1183907,91.207160949707,79.72,0.0925505366106346,23.9,NA,1.4988733663812528,37076387,NA,NA,NA,10298708,27.777,0.18938742453006302,NA,1141750
Colombia,COL,1997,92.9253845214844,76.6432184965851,NA,40.63271744028842,450820,21000,82.70972823946435,69.26250696714618,37599.706007171044,80.21956499238514,16818.52114,5.0975990423863475,2.1367864071285267,12.60647114921865,13446000138.114237,NA,2.288418206399279,0.06730499048346136,2539000,3240,23.935,3207192,2906.6,NA,83.46,5.357,22.1870002746582,6.70800018310547,32.2039985656738,NA,NA,82,56.407401278729154,625840.1171875,2827.379751542924,1109500,1103403,NA,81.45,0.0842959628326175,23.1,-259000,1.5484452456061288,37723800,NA,NA,NA,10312932,27.337999999999994,0.1380191217969417,NA,1141750
Colombia,COL,1998,93.2571563720703,77.454002102015,NA,41.04821991888238,455430,NA,NA,69.5106335976413,37750.66902181021,83.13726368482939,17031.094960000002,5.416560495088767,1.9523320491960803,13.235789654803293,13029806346.93436,NA,2.299233889139252,0.06649409481088268,2551000,NA,23.361,2892916,3060.3,NA,80.76,5.288,22.1469993591309,6.65899991989136,32.1790008544922,NA,NA,81.6,56.1713820977918,623221.484375,2566.024060049313,1109500,945294,NA,85,0.0255063860966689,22.4,NA,1.6457863902658858,38364309,NA,NA,NA,10320766,26.902,0.07593404126028794,NA,1141750
Colombia,COL,1999,93.5880432128906,78.3420177219834,NA,41.1608832807571,456680,NA,NA,68.91913297879331,35895.42770587684,84.08860154580107,16037.096390000002,5.0442649010079395,2.2577935409313303,13.000771517145399,11204865570.011118,NA,2.2857142857142856,0.06502652305206909,2536000,NA,22.803,3411435,3146.6,NA,87.61,5.231,22.5849990844727,6.7350001335144,32.7229995727539,NA,NA,86.11,55.935376999774675,620603.0078125,2209.9314804749147,1109500,1084178,NA,82.33,0.101181318715165,21.7,NA,1.647589004055881,38999471,NA,NA,NA,10323160,26.47,0.023193262858342705,NA,1141750
Colombia,COL,2000,95.2,83.2728263891103,NA,40.43172600270392,448590,NA,NA,66.54472300534455,36678.453149700836,81.54114264545048,17126.51265,4.728648179432828,2.8182642836818603,8.3057195333068,8296298964.509804,63.52,2.5398828301036502,0.07110780407392708,2818000,NA,22.256,3623161,3229,NA,88.24,5.189,22.3339996337891,6.55999994277954,32.3040008544922,NA,NA,87.38,55.699361339567375,617984.4140625,2520.480897959017,1109500,1122072,NA,86.1,0.287795824990023,21,NA,1.5565570076611086,39629968,1090598.125,0.526733715,5934.868164,10320833,26.043000000000006,-0.02254408834430416,0.398746906,1141750
Colombia,COL,2001,94.2293167114258,80.2156496969345,NA,37.62505633168094,417450,NA,NA,67.62255166844533,36879.85198383338,83.58186250445416,16942.35529,5.2931011782926385,2.24203453911621,8.320972676676215,8172173006.085455,NA,2.1937809824245154,0.060463086130808884,2434000,NA,21.705,3553006,3133.4,NA,89.36,5.161,22.19700050354,6.48899984359741,32.2919998168945,NA,NA,88.54,55.411464201216766,614790.1953125,2439.6818360318293,1109500,1133898,NA,87.92,0.127234293924182,20.4,NA,1.5331230283911672,40255967,NA,NA,NA,10313981,25.620999999999995,-0.0664120379456056,NA,1141750
Colombia,COL,2002,94.53076171875,81.1250029258715,NA,37.50067598017125,416070,NA,NA,67.4907807641668,37402.17586544748,83.93197440259115,17223.01069,6.069769447412239,2.294239661754218,8.510005176848482,8336656592.538973,NA,1.992789544840018,0.054091266719118805,2211000,3240,21.133,3625378,3334.8,NA,92.25,5.145,21.9309997558594,6.52500009536743,31.9109992980957,762.5044642857142,309.00226142017186,90.43,55.12357762505633,611596.09375,2396.627273707738,1109500,1087130,NA,89.01,0.191346417051221,19.9,-231000,1.3744930148715637,40875360,NA,NA,NA,10301817,25.203000000000003,-0.11800660262180339,NA,1141750
Colombia,COL,2003,94.8134536743164,81.9604645152504,NA,37.900856241550244,420510,NA,NA,67.93194887591666,38207.23773407731,84.86919527522747,17801.07947,5.800207912678106,2.4816402585833726,8.328774165121446,7882466812.249353,NA,2.0405588102748986,0.05457543027146287,2264000,NA,20.535,4289072,3615.9,NA,97.61,5.136,21.5550003051758,6.55700016021729,31.4230003356934,727.3679525222552,324.809628975265,93.18,54.83568400743578,608401.9140625,2281.401960448145,1109500,1186174,NA,89.27,0.453797167288086,19.3,NA,1.3384407390716537,41483869,NA,NA,NA,10283436,24.789,-0.17858420185659693,NA,1141750
Colombia,COL,2004,95.0729217529297,82.6771296729421,NA,38.20730058584948,423910,NA,NA,67.45496349210647,38786.26673314376,83.88096038236061,18106.11296,4.642362566160985,1.9821318492581737,7.910983162313736,9262299510.454449,NA,2.017124831004957,0.05318952356518111,2238000,NA,19.917,4442966,3579,NA,100.21,5.135,21.0610008239746,6.46600008010864,30.5340003967285,931.6666666666666,320.96291331546024,97.51,54.54779743127535,605207.8125,2782.623050108413,1109500,1241409,92.8037796020508,95,0.662489686023583,18.8,NA,1.3249211356466877,42075955,NA,NA,NA,10258118,24.38,-0.24650533080774042,NA,1141750
Colombia,COL,2005,96.8,88.8729061717804,NA,38.35691753041911,425570,NA,NA,68.50844876832937,39560.477775066865,85.96052824993198,18309.651830000003,4.6827454212858015,1.6599516922019903,7.52726670177951,10961145029.558632,NA,1.8260477692654349,0.047505467056236504,2026000,NA,19.295,4102681,3637,NA,99.18,5.14,20.6049995422363,6.40000009536743,29.7749996185303,315.95948554631804,445.13326752221127,98.79,54.25990029292475,602013.59375,3414.4658331722344,1109500,1128039,92.8486633300781,98.43,0.703900532353072,18.3,NA,1.4303740423614242,42647723,NA,NA,NA,10225218,23.976,-0.32123701229268364,NA,1141750
Colombia,COL,2006,95.5257034301758,83.6944589911196,NA,38.01171698963497,421740,NA,NA,67.77643845325282,40456.56943000804,84.82369419196448,19064.91413,4.510924456065004,1.6713673698518343,7.186769530717707,11615154917.53106,NA,1.716629090208148,0.04408704697927777,1904599.97558594,NA,18.69,3689641,3352.9,NA,100.61,5.152,19.9629993438721,6.27299976348877,28.7520008087158,252.06937455401413,571.2496135390751,103.7,53.97760111536728,598881.484375,3741.0931711196927,1109500,1100420,92.2996826171875,106.56,1.24140413651288,17.8,NA,1.3201441650940784,43200897,NA,NA,NA,10185475,23.576999999999998,-0.38943361921158587,NA,1141750
Colombia,COL,2007,95.7395248413086,84.0886589958165,NA,38.247859396124376,424360,NA,NA,67.30926537068196,41462.30554054397,84.12858136665527,19869.202309999997,4.389361892658466,1.3778191648052078,6.934558675957862,14297799508.108955,NA,1.800811176205498,0.045681606609758084,1998000,3240,18.124,4017672,3592.6,NA,104.43,5.169,19.3050003051758,6.14300012588501,27.7310009002686,236.31002307702337,544.2912912912913,106.74,53.69530545853989,595749.4140625,4714.072541012025,1109500,1118303,92.6517868041992,108.63,1.29714886578966,17.3,-195000,1.416854438936458,43737516,NA,NA,NA,10140106,23.183999999999997,-0.44642340455605944,NA,1141750
Colombia,COL,2008,96.806763,86.9631580437853,NA,38.40829202343398,426140,NA,NA,66.87027452859488,42164.382901260215,84.87496119217633,20339.639399999996,3.5242660439132183,1.3074961464565957,6.687384850405201,16195973388.7468,54.3,1.6493916178458765,0.04135128310432895,1830000,NA,17.612,4327870,3658.2,NA,102.55,5.191,19.0149993896484,6.16200017929077,27.2919998168945,285.19069940190315,486.73169398907106,110.25,53.41301332244254,592617.3828125,5472.5361334524,1109500,1183054,93.3781814575195,116.23,0.645473550365177,16.8,NA,1.4700315457413249,44254975,NA,NA,NA,10088364,22.796000000000006,-0.5115771271424824,NA,1141750
Colombia,COL,2009,96.057229,83.7688341977495,NA,38.341595313204145,425400,NA,NA,NA,NA,NA,NA,3.602385933267683,1.2281668655592932,6.689740696288086,15546812569.12601,NA,1.5998197386210005,0.03966475660565683,1775000,NA,17.162,4183178,3605,NA,99.78,5.218,18.617000579834,6.20800018310547,26.8920001983643,226.9626662072477,497.2681690140845,106.49,53.130717665615144,589485.3125,5193.241450755461,1109500,1160397,93.2446899414063,106.18,0.712937704281164,16.3,NA,1.423163587201442,44750054,NA,NA,NA,10029830,22.412999999999997,-0.5819027808225088,NA,1141750
Colombia,COL,2010,96.788995,86.236891449821,NA,38.30824695808923,425030,NA,NA,NA,NA,NA,NA,3.505426111366594,1.3545001209096093,6.32485387641069,18124697323.373684,NA,1.5890040558810274,0.038984846106048514,1763000,NA,16.779,3540546,3403.3,NA,95.53,5.247,18.378999710083,7.00299978256226,26.2110004425049,267.3437763180057,585.1917186613726,103.38,52.84841848805768,586353.203125,6336.709213679884,1109500,1040328,93.3723297119141,106.11,0.924114041502383,15.8,NA,1.4330779630464172,45222700,1090598.125,0.526733715,5934.868164,9965274,22.036,-0.6457203154090954,0.392077758,1141750
Colombia,COL,2011,96.6936,85.5032358658204,0.9443685434193811,37.60342496620099,417210,NA,NA,NA,NA,NA,NA,2.4996314011946597,1.215076947462008,6.09169610822215,20403763142.931774,NA,1.4294727354664263,0.03473264046314509,1586000,NA,16.458,3803230,3344.9,NA,96.41,5.277,17.8110008239746,7.05900001525879,25.30299949646,271.65425266646287,745.296973518285,106.33,52.82433669445696,586086.015625,7335.110509636481,1109500,1137036,93.5805282592773,110.27,0.986491011152357,15.3,NA,1.6430824695808925,45663099,NA,NA,NA,9892910,21.665,-0.7288110565422581,NA,1141750
Colombia,COL,2012,97.032176,87.0779684710075,NA,38.411538136547996,426176.015625,NA,NA,NA,NA,NA,NA,2.4228907567231226,0.9122881043795075,5.582687053549325,20707376395.633987,NA,1.4222622803064444,0.034247134265781375,1578000,3240,16.186,4275177,3695.1,NA,101.9,5.307,17.4080009460449,7.58300018310547,24.3990001678467,288.18301873642986,805.7911319708492,111.81,52.80026194231636,585818.90625,8050.058414207563,1109500,1156992,NA,117.18,0.958252629454924,14.8,-193380,1.6899504281207751,46076848,NA,NA,NA,9813908,21.299000000000007,-0.8017775697532509,NA,1141747.96875
Colombia,COL,2013,97.779418,90.0737705019873,1.4517265258140268,40.39261069175304,448156.015625,NA,NA,NA,NA,NA,NA,2.640446145926525,0.8561442718879325,5.392714954494723,20606433195.80652,NA,1.51599819738621,0.0361741691183699,1682000,NA,15.945,3821340,3262.7,NA,108.15,5.339,16.6000003814697,7.04099988937378,23.4820003509521,454.9215498663175,559.8100568519619,116.55,52.77618014871563,585551.71875,8218.033995615648,1109500,1171207,NA,121.46,0.643623857242138,14.3,NA,1.5917079765660207,46497267,NA,NA,NA,9736063,20.938999999999993,-0.7963736766417463,NA,1141748.984375
Colombia,COL,2014,97.790938,89.8921492167586,NA,40.54723763519603,449871.6015625,NA,NA,NA,NA,NA,NA,2.872382484337924,0.8141191862578178,5.446957214744208,20759013598.347553,NA,1.5576385319259847,0.036794316701647664,1728199.95117188,3240,15.725,4056529,4102.7,NA,110.35,5.373,16.2290000915527,6.97399997711182,22.9050006866455,542.6700297884842,613.6920451715247,116.98,52.75210539657503,585284.609375,8114.084069105447,1109500,988746,94.1862487792969,122.31,0.539772610105462,13.9,NA,1.7071293903503832,46969209,NA,NA,NA,9668612,20.585,-0.6952064042855393,NA,1141748.984375
Colombia,COL,2015,98.186898,91.7902476037553,NA,40.25741465750338,446656.015625,NA,NA,NA,NA,NA,NA,4.129912759908168,0.8302363971277694,5.980424808498158,17551455569.543907,NA,1.5219468008886345,0.03553401250840903,1688599.97558594,NA,15.515,4003631,4290,NA,116.94,5.41,16.0060005187988,7.21999979019165,22.382999420166,537.9433023659363,670.4133883794342,120.3,52.72802008224426,585017.3828125,6175.876131512792,1109500,933257,94.2450485229492,122.32,0.595294294533571,13.4,NA,1.7178909418657053,47520667,NA,NA,NA,9616282,20.236000000000004,-0.5427058965366948,NA,1141748.984375
Colombia,COL,2016,98.4,92.7619945538904,NA,40.25741465750338,446656.015625,NA,NA,NA,NA,NA,NA,4.92458050833498,0.9197487576776106,6.606412266057871,18684586308.576084,NA,1.5219468008886345,0.0350540000086761,1688599.97558594,NA,15.308,4401489,4342,NA,114.6,5.453,16.0060005187988,7.24599981307983,22.3549995422363,525.45061831400335,659.4520611600747,116.67,52.703938288643535,584750.1953125,5871.2235753588975,1109500,1013690,94.6538467407227,115.61,0.667669896479943,13,NA,1.7178909418657053,48171392,NA,NA,NA,9582253,19.891999999999996,-0.35449617000634687,NA,1141748.984375
Colombia,COL,2017,98.5,92.7403392387917,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.108343134077643,0.9525154771126615,6.389663552681182,19928321050.797775,NA,NA,NA,NA,NA,15.098,4328820,4321.9,NA,NA,5.503,16.5340003967285,7.73600006103516,22.8840007781982,NA,NA,NA,NA,NA,6377.851363036647,1109500,1001605,NA,NA,0.53838985899307,12.6,1023981,NA,48901066,NA,NA,NA,9562114,19.554000000000002,-0.21039094610612571,NA,1141748.984375
Colombia,COL,2018,99.9364471435547,99.6693743732098,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.894132850538074,0.959695270627784,6.285835418502918,20967593720.305115,NA,NA,NA,NA,NA,14.882,NA,NA,NA,NA,5.562,16.7089996337891,7.80700016021729,23.068000793457,NA,NA,NA,NA,NA,6718.585323913137,1109500,NA,95.0925064086914,NA,0.524357570873438,12.2,NA,NA,49648685,NA,NA,NA,9543470,19.221999999999994,-0.1951681342795882,NA,1141748.984375
Colombia,COL,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.235122115402109,0.862413336393993,6.743111974482089,21834385927.25639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.613000869751,7.73299980163574,22.9169998168945,NA,NA,NA,NA,NA,6432.387583395509,NA,NA,NA,NA,NA,11.8,NA,NA,50339443,NA,NA,NA,9512141,18.896,-0.3288168322449152,NA,NA
Colombia,COL,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4529991149902,7.64699983596802,22.7159996032715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Comoros,COM,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.707,NA,NA,NA,NA,23.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191121,NA,NA,NA,167133,87.449,NA,NA,NA
Comoros,COM,1961,NA,NA,NA,51.04782207645783,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.92745721020798,0.33481165556637255,65000,NA,47.595,11300,1107.8,NA,42.51,23.013,NA,NA,NA,NA,NA,40.91,NA,NA,NA,1861.0000610351601,10200,NA,36.45,NA,NA,NA,8.06018243312492,194139,NA,NA,NA,168225,86.652,0.6512466435923508,NA,1861.0000610351601
Comoros,COM,1962,NA,NA,NA,51.04782207645783,950,NA,NA,NA,NA,NA,NA,19.370526362247816,0.4613762193514368,NA,NA,NA,34.92745721020798,0.32961794744368605,65000,900,47.418,11300,1118.8,NA,42.13,22.6,NA,NA,NA,NA,NA,40.45,NA,NA,NA,1861.0000610351601,10100,NA,39.11,NA,NA,-8491,8.06018243312492,197198,NA,NA,NA,169218,85.811,0.588545541819674,NA,1861.0000610351601
Comoros,COM,1963,NA,NA,NA,51.04782207645783,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.92745721020798,0.32439662228255445,65000,NA,47.197,12300,1083.7,NA,47.15,22.184,NA,NA,NA,NA,NA,45.14,NA,NA,NA,1861.0000610351601,11350,NA,41.77,NA,NA,NA,8.06018243312492,200372,NA,NA,NA,170168,84.926,0.5598359868770965,NA,1861.0000610351601
Comoros,COM,1964,NA,NA,NA,51.04782207645783,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.92745721020798,0.31901370777362786,65000,NA,46.951,13600,1162.4,NA,47.16,21.768,NA,NA,NA,NA,NA,45.83,NA,NA,NA,1861.0000610351601,11700,NA,44.4,NA,NA,NA,8.06018243312492,203753,NA,NA,NA,171144,83.996,0.5719123032762812,NA,1861.0000610351601
Comoros,COM,1965,NA,NA,NA,51.04782207645783,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.92745721020798,0.31336778771983953,65000,NA,46.696,15000,1094.9,NA,47.7,21.356,NA,NA,NA,NA,NA,46.76,NA,NA,NA,1861.0000610351601,13700,NA,47.01,NA,NA,NA,8.06018243312492,207424,NA,NA,NA,172208,83.02199999999999,0.6197741127830173,NA,1861.0000610351601
Comoros,COM,1966,NA,NA,NA,51.04782207645783,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.92745721020798,0.30736057651386905,65000,NA,46.44,16300,1086.7,NA,48.34,20.945,NA,NA,NA,NA,NA,47.85,NA,NA,NA,1861.0000610351601,15000,NA,49.71,NA,NA,NA,8.06018243312492,211478,NA,NA,NA,173412,82,0.6967217582251304,NA,1861.0000610351601
Comoros,COM,1967,NA,NA,NA,51.04782207645783,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.92745721020798,0.30106949147046974,65000,900,46.185,15500,1099.3,NA,49.06,20.532,NA,NA,NA,NA,NA,48.37,NA,NA,NA,1861.0000610351601,14100,NA,49.59,NA,NA,-5500,8.06018243312492,215897,NA,NA,NA,176301,81.66,1.6522495433288888,NA,1861.0000610351601
Comoros,COM,1968,NA,NA,NA,51.04782207645783,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.92745721020798,0.2946843477275303,65000,NA,45.936,14500,1188.5,NA,49.32,20.116,NA,NA,NA,NA,NA,49.05,NA,NA,NA,1861.0000610351601,12200,NA,51.78,NA,NA,NA,8.06018243312492,220575,NA,NA,NA,179361,81.315,1.7207773149950583,NA,1861.0000610351601
Comoros,COM,1969,NA,NA,NA,51.04782207645783,950,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,34.92745721020798,0.2884722068123821,65000,NA,45.706,13500,1097.6,NA,51.94,19.701,NA,NA,NA,NA,NA,51.57,NA,NA,NA,1861.0000610351601,12300,NA,52.68,NA,NA,NA,8.06018243312492,225325,NA,NA,NA,182434,80.965,1.698792909059439,NA,1861.0000610351601
Comoros,COM,1970,NA,NA,NA,51.04782207645783,950,NA,NA,66.77353271172362,94.85647736429321,92.32133542574464,35.927060020000006,NA,NA,NA,NA,NA,34.92745721020798,0.2825423596199153,65000,NA,45.509,13500,1097.6,NA,50,19.293,NA,NA,NA,NA,NA,49.93,NA,NA,NA,1861.0000610351601,12300,NA,52.76,NA,150.9,NA,8.06018243312492,230054,NA,NA,NA,185447,80.61,1.638066315964518,NA,1861.0000610351601
Comoros,COM,1971,NA,NA,NA,51.04782207645783,950,NA,NA,66.56990878019955,95.09444899342726,91.98636959268065,36.34135859,NA,NA,NA,NA,NA,34.92745721020798,0.27701539353232985,65000,NA,45.355,11500,935,NA,51.39,18.902,NA,NA,NA,NA,NA,51.64,NA,NA,NA,1861.0000610351601,12300,NA,55.02,NA,147.6,NA,8.06018243312492,234644,NA,NA,NA,188302,80.25,1.5277930017939028,NA,1861.0000610351601
Comoros,COM,1972,NA,NA,NA,51.04782207645783,950,NA,NA,66.18678728478878,95.7881660300377,91.84620247288035,36.79819939,NA,NA,NA,NA,NA,34.92745721020798,0.27169937509143727,65000,900,45.246,12600,1008,NA,49.99,18.53,NA,NA,NA,NA,NA,51.29,NA,NA,NA,1861.0000610351601,12500,NA,60.64,NA,144.4,-5500,8.06018243312492,239235,NA,NA,NA,191113,79.885,1.4817819187753978,NA,1861.0000610351601
Comoros,COM,1973,NA,NA,NA,51.04782207645783,950,NA,NA,65.92709856763327,97.11918671293759,91.74036096711944,37.581393,NA,NA,NA,NA,NA,34.92745721020798,0.26616654655048155,65000,NA,45.182,13700,1078.7,NA,49.27,18.179,NA,NA,NA,NA,NA,51.28,NA,NA,NA,1861.0000610351601,12700,NA,64.94,NA,141.6,NA,8.06018243312492,244208,NA,NA,NA,194184,79.51599999999999,1.59412870302824,NA,1861.0000610351601
Comoros,COM,1974,NA,NA,NA,51.04782207645783,950,NA,NA,66.17516480023278,99.37921549039757,91.69108545171133,38.475899240000004,NA,NA,NA,NA,NA,34.92745721020798,0.25989188497585003,65000,NA,45.163,14800,1129.8,NA,53.17,17.844,NA,NA,NA,NA,NA,54.98,NA,NA,NA,1861.0000610351601,13100,NA,67.37,NA,138.6,NA,8.06018243312492,250104,NA,NA,NA,197935,79.14099999999999,1.9132530796000597,NA,1861.0000610351601
Comoros,COM,1975,NA,NA,NA,51.04782207645783,950,NA,NA,65.1493996443999,99.59844769436926,91.57800623864632,39.22561657000001,NA,NA,NA,NA,NA,34.92745721020798,0.2526332154378328,65000,NA,45.194,16000,1203,NA,53,17.518,NA,NA,NA,NA,NA,55.22,NA,NA,NA,1861.0000610351601,13300,NA,69.5,NA,135.6,NA,8.06018243312492,257290,NA,NA,NA,202644,78.761,2.351205096835067,NA,1861.0000610351601
Comoros,COM,1976,NA,NA,NA,51.04782207645783,950,NA,NA,64.17645628940876,102.27866015299364,91.32287080865757,40.01149943,NA,NA,NA,NA,NA,34.92745721020798,0.24440408643632522,65000,NA,45.278,16200,1157.1,NA,52.37,17.19,NA,NA,NA,NA,NA,55.08,NA,NA,NA,1861.0000610351601,14000,NA,72.42,NA,132.3,NA,8.06018243312492,265953,NA,NA,NA,208441,78.375,2.820528263516382,NA,1861.0000610351601
Comoros,COM,1977,NA,NA,NA,51.04782207645783,950,NA,NA,63.6457909851622,103.31684896412364,90.77787968118791,41.23915616000001,NA,NA,NA,NA,NA,34.92745721020798,0.2355926060166727,65000,900,45.405,17600,1205.5,NA,55.91,16.849,NA,NA,NA,NA,NA,58.39,NA,NA,NA,1861.0000610351601,14600,NA,74.5,NA,128.9,10000,8.06018243312492,275900,NA,NA,NA,215163,77.986,3.173985284677678,NA,1861.0000610351601
